passage_id,question,passage,has_answer
2001_1083_2,W jakich przypadkach diagnosta laboratoryjny jest zwolniony z zachowania tajemnicy zawodowej?,"1. Czynności diagnostyki laboratoryjnej obejmują:
   1) badania laboratoryjne, mające na celu określenie właściwości fizycznych,
     chemicznych i biologicznych oraz składu płynów ustrojowych, wydzielin,
     wydalin i tkanek pobranych dla celów profilaktycznych, diagnostycznych i
     leczniczych lub sanitarno-epidemiologicznych,
   2) mikrobiologiczne badania laboratoryjne płynów ustrojowych, wydzielin,
     wydalin i tkanek pobranych dla celów profilaktycznych, diagnostycznych i
     leczniczych lub sanitarno-epidemiologicznych,
   3) działania zmierzające do ustalenia zgodności tkankowej.
2. Za wykonywanie czynności diagnostyki laboratoryjnej uważa się także
  działalność naukową, dydaktyczną i polegającą na kierowaniu laboratorium,
  prowadzoną w dziedzinie diagnostyki laboratoryjnej przez osobę wpisaną na
  listę diagnostów laboratoryjnych.",False
2000_1099_54,W jakich przypadkach diagnosta laboratoryjny jest zwolniony z zachowania tajemnicy zawodowej?,"1. Nie narusza obowiązku zachowania tajemnicy zawodowej złożenie zawiadomienia
  o popełnieniu przestępstwa.
2. Zwolnienie z obowiązku zachowania tajemnicy zawodowej może również nastąpić
  w przypadkach określonych w innych ustawach.
3. Osoba, która w przypadku wymienionym w ust. 2, uzyskała informację
  stanowiącą tajemnicę zawodową jest obowiązana do zachowania tej informacji w
  tajemnicy, chyba że na jej ujawnienie zezwala przepis prawa.
4. Prezes Najwyższej Izby Kontroli może zwolnić z obowiązku zachowania
  tajemnicy zawodowej, jeżeli jest to niezbędne dla ustalenia stanu faktycznego
  w prowadzonym postępowaniu kontrolnym w zakresie danych dotyczących jednostki
  kontrolowanej.",False
2001_1083_29,W jakich przypadkach diagnosta laboratoryjny jest zwolniony z zachowania tajemnicy zawodowej?,"1. Diagnosta laboratoryjny jest obowiązany do zachowania tajemnicy zawodowej.
2. Od zachowania tajemnicy zawodowej diagnosta laboratoryjny jest zwolniony:
   1) w stosunku do osoby, pod której opieką medyczną znajduje się pacjent,
   2) w stosunku do samego pacjenta, a gdy jest on niepełnoletni lub
     ubezwłasnowolniony - w stosunku do jego przedstawiciela ustawowego lub
     opiekuna faktycznego,
   3) gdy badanie diagnostyczne zostało przeprowadzone na żądanie uprawnionych
     na podstawie odrębnych ustaw organów lub instytucji, wówczas diagnosta
     laboratoryjny jest obowiązany poinformować o wynikach badań wyłącznie te
     organy lub instytucje,
   4) gdy jest to niezbędne do praktycznej nauki zawodów medycznych,
   5) gdy jest to niezbędne dla celów naukowych,
   6) w przypadkach, gdy przewidują to przepisy szczególne.
3. Ujawnianie tajemnicy poza przypadkami, o których mowa w ust. 2 pkt 1 i 2,
  może nastąpić wyłącznie w niezbędnym zakresie.",True
2001_1083_21,W jakich przypadkach diagnosta laboratoryjny jest zwolniony z zachowania tajemnicy zawodowej?,"Diagnosta laboratoryjny jest obowiązany do postępowania zgodnego ze wskazaniami
wiedzy zawodowej, z zasadami etyki zawodowej oraz z należytą starannością.",False
2001_1403_8,W jakich sytuacjach dozwolone jest legitymowanie się paszportem dyplomatycznym?,"1. Ustanawia się, z zastrzeżeniem art. 10 ust. 2, następujące stopnie
  dyplomatyczne w służbie zagranicznej:
   1) ambasador tytularny,
   2) radca - minister,
   3) I radca,
   4) radca,
   5) I sekretarz,
   6) II sekretarz,
   7) III sekretarz,
   8) attaché.
2. Najniższym stopniem dyplomatycznym jest stopień attaché.",False
2004_1535_29,W jakich sytuacjach dozwolone jest legitymowanie się paszportem dyplomatycznym?,"1.   Paszportem
dyplomatycznym i paszportem służbowym Ministerstwa Spraw Zagranicznych można
się legitymować wyłącznie w trakcie podróży służbowej lub w związku z
wykonywaniem czynności służbowych poza granicami kraju.
2.   Ograniczenia,
o którym mowa w ust. 1, nie stosuje się do osób wymienionych w art. 27 ust. 1 i
2, jeżeli zostały wyznaczone do pełnienia funkcji lub zajmowania stanowiska
poza granicami Rzeczypospolitej Polskiej, oraz osób wymienionych w art. 27 ust.
4.",True
2004_1535_25,W jakich sytuacjach dozwolone jest legitymowanie się paszportem dyplomatycznym?,"W paszporcie
dyplomatycznym oprócz danych, o których mowa w art. 18, zamieszcza się
dodatkowo stopień dyplomatyczny, funkcję, stanowisko lub tytuł posiadacza paszportu.",False
2004_1535_4,W jakich sytuacjach dozwolone jest legitymowanie się paszportem dyplomatycznym?,"Dokument
paszportowy uprawnia do przekraczania granicy i pobytu za granicą oraz
poświadcza obywatelstwo polskie, a także tożsamość osoby w nim wskazanej w
zakresie danych, jakie ten dokument zawiera.",False
2004_1535_7,W jakich sytuacjach dozwolone jest legitymowanie się paszportem dyplomatycznym?,"1.   Dokument
paszportowy wydaje się na wniosek osoby pełnoletniej po przedłożeniu wymaganych
dokumentów, pobraniu danych biometrycznych i uiszczeniu należnej opłaty.
2.   Paszporty
dyplomatyczne i paszporty służbowe Ministerstwa Spraw Zagranicznych są wydawane
bez pobierania opłat.
3. W paszportach
tymczasowych nie zamieszcza się danych biometrycznych.",False
2004_1535_34,W jakich sytuacjach dozwolone jest legitymowanie się paszportem dyplomatycznym?,"Paszport
dyplomatyczny i paszport służbowy Ministerstwa Spraw Zagranicznych są ważne
przez okres w nich wskazany, z tym że okres ich ważności nie może przekroczyć
10 lat od daty ich wydania.",False
1996_56_3,W skład jakiego ministerstwa wchodzi Sztab Generalny Wojska Polskiego?,"1. Minister Obrony Narodowej kieruje działalnością Ministerstwa i Sił Zbrojnych
   bezpośrednio oraz przy pomocy Szefa Sztabu Generalnego Wojska 
   Polskiego, sekretarza lub sekretarzy stanu i podsekretarzy stanu.
 2. Minister Obrony Narodowej podejmuje decyzje w sprawach związanych ze 
   strukturą, organizacją i działalnością Sił Zbrojnych, po zasięgnięciu opinii 
   lub na wniosek Szefa Sztabu Generalnego Wojska Polskiego.
 3. W razie nieobecności Ministra Obrony Narodowej, jego obowiązki pełni 
   sekretarz stanu lub wyznaczony podsekretarz stanu w ramach pełnomocnictw
   udzielonych przez Ministra.",False
1996_56_1,W skład jakiego ministerstwa wchodzi Sztab Generalny Wojska Polskiego?,"1. Minister Obrony Narodowej jest naczelnym organem administracji państwowej
   w dziedzinie obronności Państwa.
 2. Minister Obrony Narodowej wykonuje swoje zadania przy pomocy Ministerstwa
   Obrony Narodowej, zwanego dalej ""Ministerstwem"", w skład którego
   wchodzi Sztab Generalny Wojska Polskiego.",True
2003_1750_44,W skład jakiego ministerstwa wchodzi Sztab Generalny Wojska Polskiego?,"1. Organami właściwymi do wyznaczania na stanowiska służbowe i zwalniania z
  tych stanowisk żołnierzy zawodowych są:
   1) Minister Obrony Narodowej - w odniesieniu do stanowisk służbowych o
     stopniach etatowych pułkownika (komandora) i generałów (admirałów) oraz na
     które wyznacza na podstawie przepisów odrębnych ustaw, a także na
     stanowiska wymienione w rozporządzeniu wydanym na podstawie art. 46 ust. 1
     pkt 2;
   2) Szef Sztabu Generalnego Wojska Polskiego - w odniesieniu do stanowisk
     służbowych do stopnia etatowego podpułkownika (komandora porucznika)
     włącznie w komórkach organizacyjnych wchodzących w skład Sztabu
     Generalnego Wojska Polskiego i w podległych Szefowi Sztabu Generalnego
     Wojska Polskiego jednostkach organizacyjnych, a także w dowództwie
     Garnizonu Warszawa oraz w podległych jednostkach organizacyjnych, z
     zastrzeżeniem pkt 1 i 4-6;
   3) dowódca rodzaju Sił Zbrojnych, Szef Wojskowych Służb Informacyjnych i
     Komendant Główny Żandarmerii Wojskowej - w odniesieniu do stanowisk
     służbowych do stopnia etatowego podpułkownika (komandora porucznika)
     włącznie w podległych jednostkach wojskowych, z zastrzeżeniem pkt 4-6;
   4) dowódca okręgu wojskowego, dowódca korpusu, dowódca Garnizonu Warszawa i
     komendant akademii wojskowej - w odniesieniu do stanowisk służbowych do
     stopnia etatowego kapitana (kapitana marynarki) włącznie w podległych
     jednostkach wojskowych, z zastrzeżeniem pkt 5 i 6;
   5) dowódca dywizji, flotylli i brygady niewchodzącej w skład dywizji oraz
     komendant wyższej szkoły oficerskiej - w odniesieniu do stanowisk
     służbowych do stopnia etatowego starszego chorążego sztabowego (starszego
     chorążego sztabowego marynarki) włącznie w podległych jednostkach
     wojskowych, z zastrzeżeniem pkt 6;
   6) dowódca brygady wchodzącej w skład dywizji, dowódca pułku i batalionu
     oraz dowódca zajmujący równorzędne stanowisko służbowe - w odniesieniu do
     stanowisk służbowych do stopnia etatowego starszego sierżanta (starszego
     bosmana) włącznie w podległej jednostce wojskowej;
   7) dyrektor departamentu Ministerstwa Obrony Narodowej właściwego do spraw
     kadr - w odniesieniu do stanowisk służbowych do stopnia etatowego
     podpułkownika (komandora porucznika) włącznie w pozostałych,
     niewymienionych w pkt 2-6 jednostkach organizacyjnych oraz po
     zaopiniowaniu przez Dyrektora Generalnego Ministerstwa Obrony Narodowej w
zakresie zgodności z liczbą i strukturą etatu w komórkach
     organizacyjnych Ministerstwa Obrony Narodowej, za wyjątkiem Sztabu
     Generalnego Wojska Polskiego.
2. Do przenoszenia żołnierza zawodowego z jednostki wojskowej, w której
  zajmował stanowisko służbowe, do innej jednostki wojskowej jest uprawniony
  organ, któremu podlegają obie te jednostki, przy zachowaniu posiadanych
  uprawnień do wyznaczania na stanowiska.",False
1997_776_5,W skład jakiego ministerstwa wchodzi Sztab Generalny Wojska Polskiego?,"1. Organami bezpieczeństwa państwa, w rozumieniu ustawy, są:
   1) Resort Bezpieczeństwa Publicznego Polskiego Komitetu Wyzwolenia
     Narodowego,
   2) Ministerstwo Bezpieczeństwa Publicznego,
   3) Komitet do Spraw Bezpieczeństwa Publicznego,
   4) jednostki organizacyjne podległe organom, o których mowa w pkt 1-3,
   5) jednostki organizacyjne Służby Bezpieczeństwa Ministerstwa Spraw
     Wewnętrznych oraz podległe im jednostki terenowe w wojewódzkich,
     powiatowych i równorzędnych komendach Milicji Obywatelskiej oraz w
     wojewódzkich, rejonowych i równorzędnych urzędach spraw wewnętrznych,
   6) Zwiad Wojsk Ochrony Pogranicza,
   7) Zarząd Główny Służby Wewnętrznej jednostek wojskowych Ministerstwa
     Spraw Wewnętrznych oraz podległe mu komórki,
   8) Informacja Wojska Polskiego, Zarząd Informacji Naczelnego Dowództwa
     Wojska Polskiego, Kierownictwo Informacji Wojska Polskiego, Główny
     Zarząd Informacji Wojska Polskiego oraz jednostki podległe tym organom,
   9) Wojskowa Służba Wewnętrzna,
  10) Zarząd II Sztabu Generalnego Wojska Polskiego,
  11) inne służby Sił Zbrojnych prowadzące działania operacyjno-rozpoznawcze
     lub dochodzeniowo-śledcze, w tym w rodzajach broni oraz w okręgach
     wojskowych.
2. Organami bezpieczeństwa państwa, w rozumieniu ustawy, są także jednostki
  Ministerstwa Spraw Wewnętrznych, które z mocy prawa podlegały rozwiązaniu w
  chwili zorganizowania Urzędu Ochrony Państwa oraz te jednostki, które były
  ich poprzedniczkami.
3. Do organów bezpieczeństwa państwa, w rozumieniu ustawy, należą także
  organy i instytucje cywilne i wojskowe państw obcych o zadaniach podobnych
  do zadań organów, o których mowa w ust. 1.",False
1996_56_6,W skład jakiego ministerstwa wchodzi Sztab Generalny Wojska Polskiego?,"1. Szef Sztabu Generalnego Wojska Polskiego dowodzi w imieniu Ministra 
   Obrony Narodowej Siłami Zbrojnymi w czasie pokoju.
 2. Szef Sztabu Generalnego Wojska Polskiego wykonuje swoje zadania przy 
   pomocy Sztabu Generalnego Wojska Polskiego.",False
1996_56_7,W skład jakiego ministerstwa wchodzi Sztab Generalny Wojska Polskiego?,"1. Szef Sztabu Generalnego Wojska Polskiego podlega bezpośrednio Ministrowi
   Obrony Narodowej.
 2. Szef Sztabu Generalnego Wojska Polskiego jest najwyższym pod względem 
   pełnionej funkcji żołnierzem w czynnej służbie wojskowej.
 3. W razie nieobecności Szefa Sztabu Generalnego Wojska Polskiego, jego 
   obowiązki pełni jeden z jego zastępców, wyznaczony przez Szefa Sztabu 
   Generalnego Wojska Polskiego.",False
1997_938_65,Z kim należy uzgadniać wysokość corocznych odpisów na fundusze specjalne NBP?,"1. Zasady tworzenia funduszu premiowego, w tym wysokość odpisu z rocznego
   zysku na fundusz, oraz sposób wykorzystania środków funduszu uchwala
   Zarząd NBP. Fundusz premiowy przeznaczony jest na wypłatę premii 
   dla pracowników NBP.
 2. Zasady tworzenia i wykorzystywania zakładowego funduszu nagród i zakładowego
   funduszu świadczeń socjalnych regulują odrębne przepisy.
 3. Zarząd NBP może uchwalić inne fundusze specjalne, za zgodą Ministra 
   Finansów.
 4. Wysokość corocznych odpisów na fundusze specjalne wymaga uzgodnienia 
   z Ministrem Finansów.
 5. NBP tworzy rezerwę na pokrycie ryzyka zmian kursu złotego do walut obcych.
   Zasady tworzenia i rozwiązywania tych rezerw określa Rada.",True
1997_938_61,Z kim należy uzgadniać wysokość corocznych odpisów na fundusze specjalne NBP?,"Fundusz statutowy NBP wynosi 400 milionów złotych i jest uzupełniany z odpisów
zysku NBP przez okres nie dłuższy niż 3 lata.",False
1997_938_52,Z kim należy uzgadniać wysokość corocznych odpisów na fundusze specjalne NBP?,"1. NBP realizuje funkcje centralnej bankowej instytucji dewizowej poprzez 
   gromadzenie rezerw dewizowych, zarządzanie rezerwami dewizowymi oraz 
   podejmowanie czynności bankowych i innych mających na celu zapewnienie
   bezpieczeństwa obrotu dewizowego i płynności płatniczej kraju.
 2. NBP wykonuje kontrolę dewizową w zakresie ustalonym w przepisach 
   prawa dewizowego.
 3. NBP może pełnić funkcje agenta finansowego Rządu w zakresie zawierania
   i realizacji umów kredytowych oraz obsługi zadłużenia zagranicznego 
   państwa; NBP nie odpowiada za zobowiązania Skarbu Państwa w tym zakresie.
   Szczegółowy tryb postępowania ustali każdorazowo umowa między 
   NBP i Ministrem Finansów.
 4. NBP może posiadać wartości dewizowe i dokonywać obrotu tymi wartościami
   we własnym imieniu i na własny rachunek oraz na rachunek innych 
   podmiotów, jak również wykonywać czynności obrotu dewizowego w kraju 
   i za granicą, w tym również w zakresie udzielania i zaciągania kredytów i 
   pożyczek zagranicznych oraz udzielania i przyjmowania poręczeń i gwarancji
   bankowych w obrotach z zagranicą.
 5. NBP może upoważniać inne niż bank osoby prawne oraz podmioty nie 
   będące osobami prawnymi do wykonywania obsługi dewizowej i walutowej 
   ludności.
 
                               Rozdział 9
                 Szczególne obowiązki i uprawnienia NBP",False
1997_938_51,Z kim należy uzgadniać wysokość corocznych odpisów na fundusze specjalne NBP?,"1. NBP prowadzi rachunki:
   1) banków,
   2) budżetu państwa,
   3) Bankowego Funduszu Gwarancyjnego,
   4) innych osób prawnych, za zgodą Prezesa NBP.
 2. Zarząd NBP określa, w drodze uchwały, warunki otwierania i prowadzenia 
   rachunków banków.
 
                               Rozdział 8
                          Działalność dewizowa",False
